TrustCent	TrustProv	TrustLocal	V7B	Peking	year_88_89	year_87_90	year_86_91	year_85_92	year_84_93	year_84_94	Female	marriage	T	start_year	method	Age_Enter_college	V01a	V23	V4a	Education	CCP	GovtJob	Income2	X_c	X2	X3	DX	DX2	DX3	D	method.1	birth_date
10.0	7.0	2.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	20.8333740234375	3.0	2.0	1.0	1.0	0.0	0.0	5.0	-1.75186717412248	3.06903859576789	-5.37654797204071	-1.75186717412248	3.06903859576789	-5.37654797204071	1.0	2.0	1968.3440623763
10.0	5.0	2.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	1.74813282587752	3.05596837691052	5.34223863452093	0.0	0.0	0.0	0.0	2.0	1973.36582943331
10.0	8.0	6.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	20.5833740234375	1.0	2.0	1.0	1.0	0.0	0.0	3.0	-2.50186717412248	6.25933935695161	-15.6600356688501	-2.50186717412248	6.25933935695161	-15.6600356688501	1.0	2.0	1967.20408428693
10.0	2.0	0.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	19.4166259765625	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.66488087275252	2.77182832045719	4.61476395328292	0.0	0.0	0.0	0.0	2.0	1973.11103873188
9.0	8.0	7.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	19.0833740234375	3.0	2.0	3.0	3.0	0.0	1.0	3.0	-2.00186717412248	4.00747218282913	-8.02242701401459	-2.00186717412248	4.00747218282913	-8.02242701401459	1.0	2.0	1969.18998027593
10.0	9.0	9.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	0.0	0.0	3.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1970.00757529307
10.0	8.0	4.0	5.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	21.0	3.0	2.0	1.0	1.0	1.0	0.0	4.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1971.35441574734
7.0	6.0	5.0	4.0	1.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	22.4166259765625	3.0	2.0	2.0	2.0	1.0	1.0	6.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1971.11788488086
10.0	9.0	10.0	5.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	21.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	5.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1972.61336458055
9.0	8.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.6666259765625	1.0	2.0	1.0	1.0	0.0	1.0	4.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1970.20674550207
10.0	9.0	6.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.9166259765625	3.0	2.0	1.0	1.0	0.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.21359711932
6.0	7.0	7.0	3.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.5833740234375	3.0	2.0	1.0	1.0	1.0	0.0	4.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1974.97190854885
9.0	7.0	4.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1969.4719769489
8.0	6.0	4.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	22.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1971.17843482783
10.0	8.0	6.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1970.14901428483
5.0	5.0	5.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.6666259765625	3.0	2.0	2.0	2.0	0.0	1.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1970.7154066558
9.0	8.0	7.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.99179642787
6.0	5.0	5.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	1.0	1985.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-4.25186717412248	18.0783744663803	-76.8668469550964	-4.25186717412248	18.0783744663803	-76.8668469550964	1.0	2.0	1966.44954121439
9.0	7.0	5.0	4.0	0.0				1.0	1.0	1.0	0.0	0.0	0.0	1992.0	2.0	22.0	3.0	1.0	1.0	1.0	0.0	1.0	3.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1970.92466304917
8.0	1.0	6.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1971.39195654495
8.0	7.0	6.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.59664047323
10.0	8.0	6.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	18.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0	2.08150684931502	4.33267076374534	9.01848387056286	0.0	0.0	0.0	0.0	2.0	1973.20886847191
10.0	5.0	1.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.75	3.0	2.0	1.0	1.0	0.0	0.0	3.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.90938412305
10.0	9.0	9.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.8333740234375	2.0	2.0	2.0	2.0	1.0	1.0	4.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1970.61316129798
10.0	1.0	0.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	17.75	3.0	2.0	1.0	1.0	0.0	1.0	7.0	-0.668493150684981	0.446883092512732	-0.298738286501684	-0.668493150684981	0.446883092512732	-0.298738286501684	1.0	2.0	1969.62771744048
10.0	10.0	10.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	17.9166259765625	2.0	2.0	1.0	1.0	1.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1971.68505881773
9.0	8.0	8.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	19.25	2.0	2.0	1.0	1.0	1.0	1.0	8.0	0.831506849315019	0.69140364045779	0.574906862681992	0.0	0.0	0.0	0.0	2.0	1971.99430963909
8.0	7.0	7.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.6666259765625	2.0	2.0	1.0	1.0	0.0	1.0	4.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.11276010238
10.0	9.0	8.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	23.1666259765625	1.0	2.0	1.0	1.0	1.0	1.0	6.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1969.61967181414
7.0	6.0	5.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.9166259765625	3.0	2.0	1.0	1.0	0.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1969.97592164902
9.0	7.0	5.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	23.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1970.44267709879
8.0	7.0	8.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	20.25	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1970.6831673272
6.0	6.0	6.0	3.0	1.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	23.0833740234375	2.0	2.0	1.0	1.0	0.0	1.0	8.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1970.19593681209
10.0	10.0	10.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	21.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.85760103492
10.0	8.0	4.0	4.0	0.0						1.0	1.0	0.0	0.0	1994.0	2.0	20.3333740234375	3.0	1.0	1.0	1.0	0.0	1.0	4.0	3.74813282587752	14.0484996804206	52.6556428065143	0.0	0.0	0.0	0.0	2.0	1974.3123738626
8.0	6.0	4.0	3.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.5	3.0	2.0	1.0	1.0	1.0	1.0	7.0	3.58150684931502	12.8271913116904	45.9406735402933	0.0	0.0	0.0	0.0	2.0	1973.72547690151
9.0	6.0	2.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.0	1.0	2.0	1.0	1.0	0.0	1.0	7.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1974.82947304519
8.0	4.0	2.0	3.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.25	3.0	2.0	1.0	1.0	0.0	0.0	3.0	1.83150684931502	3.35441733908783	6.14363833200042	0.0	0.0	0.0	0.0	2.0	1971.97565034637
10.0	10.0	10.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1988.0	2.0	18.75	3.0	1.0	1.0	1.0	1.0	1.0	3.0	-0.668493150684981	0.446883092512732	-0.298738286501684	-0.668493150684981	0.446883092512732	-0.298738286501684	1.0	2.0	1969.73797682812
7.0	7.0	6.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	21.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1969.24238338321
10.0	10.0	10.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	0.0	0.0	4.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.64290996268
7.0	6.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	20.1666259765625	2.0	2.0	3.0	3.0	1.0	1.0	4.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1970.0134454146
10.0	7.0	2.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.0	3.0	2.0	1.0	1.0	0.0	1.0	6.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1974.56622670125
7.0	7.0	7.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.1666259765625	1.0	2.0	2.0	2.0	1.0	0.0	3.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1971.11516033299
7.0	7.0	5.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.6666259765625	2.0	2.0	1.0	1.0	1.0	0.0	5.0	3.41488087275252	11.661411375091	39.8223306540969	0.0	0.0	0.0	0.0	2.0	1973.66736474633
10.0	10.0	10.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.0	3.0	2.0	2.0	2.0	0.0	1.0	3.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1974.84724067338
4.0	4.0	4.0	3.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	23.25	3.0	2.0	1.0	1.0	0.0	0.0	4.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1969.71639258601
6.0	6.0	6.0	3.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	19.9166259765625	3.0	2.0	2.0	2.0	0.0	1.0	3.0	-2.83511912724748	8.03790046568452	-22.7884053531736	-2.83511912724748	8.03790046568452	-22.7884053531736	1.0	2.0	1968.64262257563
8.0	8.0	8.0	3.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1990.0	2.0	22.75	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-2.66849315068498	7.12085569525266	-19.0019546497978	-2.66849315068498	7.12085569525266	-19.0019546497978	1.0	2.0	1967.23436378548
7.0	5.0	4.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	21.5	3.0	2.0	1.0	1.0	0.0	0.0	3.0	-2.41849315068498	5.84910911991016	-14.1460303441118	-2.41849315068498	5.84910911991016	-14.1460303441118	1.0	2.0	1969.17596801743
5.0	5.0	5.0	3.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	19.9166259765625	2.0	2.0	1.0	1.0	0.0	0.0	4.0	4.16488087275252	17.3462326842198	72.2449927208216	0.0	0.0	0.0	0.0	2.0	1974.91216606135
10.0	9.0	8.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.0	1.0	2.0	2.0	2.0	0.0	1.0	6.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1969.7692679679
6.0	4.0	2.0	3.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	20.8333740234375	1.0	2.0	3.0	3.0	0.0	0.0	4.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1971.4990709126
7.0	4.0	2.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	17.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	8.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1971.51153426524
10.0	10.0	10.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1989.0	2.0	18.4166259765625	3.0	1.0	2.0	2.0	0.0	1.0	8.0	0.664880872752519	0.442066574952152	0.293921610168904	0.0	0.0	0.0	0.0	2.0	1972.05148056522
10.0	8.0	5.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	20.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	5.0	-3.75186717412248	14.0765072922578	-52.8131856361178	-3.75186717412248	14.0765072922578	-52.8131856361178	1.0	2.0	1967.83573141042
9.0	9.0	9.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.1666259765625	2.0	2.0	3.0	3.0	1.0	1.0	4.0	0.914880872752519	0.837007011328411	0.765761705024115	0.0	0.0	0.0	0.0	2.0	1970.76131431991
10.0	10.0	10.0	5.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.8333740234375	1.0	2.0	1.0	1.0	1.0	1.0	5.0	3.24813282587752	10.5503668545431	34.2689929052915	0.0	0.0	0.0	0.0	2.0	1972.98303514533
7.0	5.0	3.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	20.75	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-1.66849315068498	2.78386939388269	-4.64486701609482	-1.66849315068498	2.78386939388269	-4.64486701609482	1.0	2.0	1969.81484267302
9.0	8.0	7.0	4.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	19.75	2.0	2.0	1.0	1.0	0.0	0.0	5.0	4.33150684931502	18.7619515856629	81.2675217998158	0.0	0.0	0.0	0.0	2.0	1974.26127698086
4.0	3.0	2.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.0833740234375	2.0	2.0	1.0	1.0	0.0	1.0	4.0	2.99813282587752	8.98880044160432	26.9496176692363	0.0	0.0	0.0	0.0	2.0	1973.35010885634
7.0	7.0	8.0	3.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	19.75	3.0	2.0	2.0	2.0	0.0	1.0	4.0	-3.66849315068498	13.4578419966226	-49.3700011876108	-3.66849315068498	13.4578419966226	-49.3700011876108	1.0	2.0	1967.77384404512
10.0	8.0	6.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	20.0833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1975.01258034678
10.0	10.0	9.0	1.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1974.54604930617
10.0	10.0	10.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	23.0833740234375	3.0	2.0	1.0	1.0	1.0	1.0	9.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1970.8600922632
8.0	7.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	1.0	1986.0	2.0	18.6666259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-2.58511912724748	6.68284090206078	-17.2759398402691	-2.58511912724748	6.68284090206078	-17.2759398402691	1.0	2.0	1969.00769291585
8.0	8.0	6.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.0833740234375	3.0	2.0	2.0	2.0	0.0	1.0	3.0	0.998132825877519	0.996269138094242	0.994408930140567	0.0	0.0	0.0	0.0	2.0	1972.55646399362
3.0	4.0	5.0	1.0	1.0						1.0	0.0	1.0	0.0	1994.0	2.0	19.75	2.0	2.0	1.0	1.0	0.0	1.0	6.0	4.33150684931502	18.7619515856629	81.2675217998158	0.0	0.0	0.0	0.0	2.0	1974.29632596439
8.0	2.0	4.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	17.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	6.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1974.60816539126
7.0	7.0	7.0	3.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	21.4166259765625	3.0	2.0	3.0	3.0	0.0	1.0	4.0	0.664880872752519	0.442066574952152	0.293921610168904	0.0	0.0	0.0	0.0	2.0	1971.55299954303
8.0	7.0	5.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.1666259765625	2.0	2.0	1.0	1.0	0.0	1.0	3.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1974.40407152986
8.0	6.0	5.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.25	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1971.35572938388
5.0	3.0	0.0	3.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.75	2.0	2.0	3.0	3.0	0.0	1.0	4.0	2.33150684931502	5.43592418840285	12.6738944776184	0.0	0.0	0.0	0.0	2.0	1972.46574726421
8.0	7.0	6.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.0	1.0	2.0	1.0	1.0	0.0	1.0	4.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1970.00892693782
8.0	5.0	2.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	21.5833740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1973.52270875545
9.0	8.0	8.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	18.5833740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-1.50186717412248	2.25560500870665	-3.38761912036276	-1.50186717412248	2.25560500870665	-3.38761912036276	1.0	2.0	1969.76448424673
10.0	1.0	0.0	2.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.1666259765625	1.0	2.0	1.0	1.0	0.0	1.0	4.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1970.82175183808
10.0	9.0	6.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.6666259765625	2.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1970.43753448315
6.0	7.0	6.0	3.0	0.0				1.0	1.0	1.0	1.0	0.0	0.0	1992.0	2.0	19.0	3.0	1.0	2.0	2.0	0.0	1.0	3.0	3.08150684931502	9.49568446237538	29.2610167097439	0.0	0.0	0.0	0.0	2.0	1973.15216719126
9.0	8.0	7.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.5	1.0	2.0	2.0	2.0	1.0	1.0	4.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.76520267688
10.0	9.0	1.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1988.0	2.0	18.5	1.0	1.0	1.0	1.0	0.0	1.0	4.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.04583040811
8.0	4.0	2.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.8333740234375	3.0	2.0	1.0	1.0	0.0	0.0	4.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1970.95406738343
7.0	2.0	2.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.0833740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1975.4204225447
2.0	2.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.5833740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1969.64547127811
5.0	5.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.4166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1969.62967405049
8.0	7.0	6.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1988.0	2.0	18.5	2.0	1.0	2.0	2.0	0.0	1.0	3.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.45764028374
10.0	10.0	5.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	17.9166259765625	3.0	2.0	2.0	2.0	1.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.23738844646
9.0	8.0	6.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.25	2.0	2.0	1.0	1.0	1.0	1.0	4.0	3.83150684931502	14.6804447363479	56.2482245583076	0.0	0.0	0.0	0.0	2.0	1974.28746177116
8.0	7.0	6.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	20.5	1.0	2.0	1.0	1.0	0.0	0.0	4.0	0.581506849315019	0.338150215800281	0.196636666585215	0.0	0.0	0.0	0.0	2.0	1970.89771523513
7.0	6.0	7.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	18.9166259765625	2.0	2.0	2.0	2.0	0.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1970.12101071514
